"","ID","Team","Opponent","Half","Minute","Event_Type","Tackle_Type","Outcome","Start_X","Start_Y","pitch_location","pitch_width"
"418","12","Billingham","Sheffield Tigers","Second Half",00:50:38,"Tackle","Missed","Passive",24.01,21.69,"Own 22 to Halfway","Between 15's"
"419","7","Billingham","Sheffield Tigers","Second Half",00:50:39,"Tackle","Successful","Neutral",21.92,25.84,"Own 22","Between 15's"
"420","35","Billingham","Sheffield Tigers","Second Half",00:59:14,"Tackle","Successful","Neutral",67.9,40.88,"Halfway to Opposition 22","Between 15's"
"421","12","Billingham","Sheffield Tigers","Second Half",00:59:16,"Tackle","Assist","Neutral",67.69,41.44,"Halfway to Opposition 22","Between 15's"
"422","29","Billingham","Sheffield Tigers","Second Half",00:59:25,"Tackle","Successful","Neutral",63.72,31.34,"Halfway to Opposition 22","Between 15's"
"423","2","Billingham","Sheffield Tigers","Second Half",01:00:24,"Tackle","Missed","Passive",57.45,53,"Halfway to Opposition 22","Between 15's"
"424","17","Billingham","Sheffield Tigers","Second Half",01:00:24,"Tackle","Successful","Neutral",54.73,53.56,"Halfway to Opposition 22","Between 15's"
"425","1","Billingham","Sheffield Tigers","Second Half",01:00:25,"Tackle","Assist","Neutral",53.89,52.66,"Halfway to Opposition 22","Between 15's"
"426","10","Billingham","Sheffield Tigers","Second Half",01:00:31,"Tackle","Missed","Passive",53.48,61.75,"Halfway to Opposition 22","Upper 15"
"427","31","Billingham","Sheffield Tigers","Second Half",01:00:31,"Tackle","Successful","Neutral",49.09,64.33,"Own 22 to Halfway","Upper 15"
"428","35","Billingham","Sheffield Tigers","Second Half",01:00:38,"Tackle","Successful","Neutral",47.62,49.85,"Own 22 to Halfway","Between 15's"
"429","2","Billingham","Sheffield Tigers","Second Half",01:00:38,"Tackle","Assist","Neutral",47.62,49.85,"Own 22 to Halfway","Between 15's"
"430","7","Billingham","Sheffield Tigers","Second Half",01:00:45,"Tackle","Missed","Passive",47.83,33.7,"Own 22 to Halfway","Between 15's"
"431","12","Billingham","Sheffield Tigers","Second Half",01:00:46,"Tackle","Missed","Passive",47.21,33.59,"Own 22 to Halfway","Between 15's"
"432","27","Billingham","Sheffield Tigers","Second Half",01:00:47,"Tackle","Successful","Neutral",39.68,32.24,"Own 22 to Halfway","Between 15's"
"433","11","Billingham","Sheffield Tigers","Second Half",01:00:50,"Tackle","Successful","Neutral",30.69,31.23,"Own 22 to Halfway","Between 15's"
"434","9","Billingham","Sheffield Tigers","Second Half",01:00:54,"Tackle","Successful","Neutral",26.1,32.35,"Own 22 to Halfway","Between 15's"
"435","5","Billingham","Sheffield Tigers","Second Half",01:01:03,"Tackle","Missed","Passive",28.6,13.39,"Own 22 to Halfway","Lower 15"
"436","9","Billingham","Sheffield Tigers","Second Half",01:01:04,"Tackle","Successful","Neutral",27.77,15.07,"Own 22 to Halfway","Between 15's"
"437","11","Billingham","Sheffield Tigers","Second Half",01:01:04,"Tackle","Assist","Neutral",27.14,14.96,"Own 22 to Halfway","Lower 15"
"438","35","Billingham","Sheffield Tigers","Second Half",01:01:06,"Tackle","Assist","Neutral",24.63,15.86,"Own 22 to Halfway","Between 15's"
"439","1","Billingham","Sheffield Tigers","Second Half",01:01:10,"Tackle","Successful","Neutral",25.47,31,"Own 22 to Halfway","Between 15's"
"440","29","Billingham","Sheffield Tigers","Second Half",01:01:18,"Tackle","Successful","Neutral",25.47,53.44,"Own 22 to Halfway","Between 15's"
"441","10","Billingham","Sheffield Tigers","Second Half",01:01:27,"Tackle","Missed","Passive",18.36,31.9,"Own 22","Between 15's"
"442","1","Billingham","Sheffield Tigers","Second Half",01:01:28,"Tackle","Successful","Neutral",19.2,34.37,"Own 22","Between 15's"
"443","7","Billingham","Sheffield Tigers","Second Half",01:04:21,"Tackle","Missed","Passive",15.65,52.43,"Own 22","Between 15's"
"444","35","Billingham","Sheffield Tigers","Second Half",01:04:22,"Tackle","Missed","Passive",14.81,52.55,"Own 22","Between 15's"
"445","15","Billingham","Sheffield Tigers","Second Half",01:04:24,"Tackle","Successful","Passive",9.79,53.11,"Own 22","Between 15's"
"446","1","Billingham","Sheffield Tigers","Second Half",01:04:33,"Tackle","Successful","Neutral",10.17,50.78,"Own 22","Between 15's"
"447","5","Billingham","Sheffield Tigers","Second Half",01:04:39,"Tackle","Successful","Neutral",11.7,35.63,"Own 22","Between 15's"
"448","10","Billingham","Sheffield Tigers","Second Half",01:04:39,"Tackle","Assist","Neutral",9.26,34.51,"Own 22","Between 15's"
"449","31","Billingham","Sheffield Tigers","Second Half",01:04:47,"Tackle","Successful","Neutral",7.57,38.77,"Own 22","Between 15's"
"450","2","Billingham","Sheffield Tigers","Second Half",01:04:56,"Tackle","Successful","Neutral",6.2,37.09,"Own 22","Between 15's"
"451","1","Billingham","Sheffield Tigers","Second Half",01:05:00,"Tackle","Successful","Neutral",4.97,35.18,"Own 22","Between 15's"
"452","5","Billingham","Sheffield Tigers","Second Half",01:05:00,"Tackle","Assist","Neutral",4.97,35.18,"Own 22","Between 15's"
"453","35","Billingham","Sheffield Tigers","Second Half",01:05:03,"Tackle","Successful","Neutral",4.82,33.05,"Own 22","Between 15's"
"454","7","Billingham","Sheffield Tigers","Second Half",01:05:09,"Tackle","Successful","Neutral",0.99,31.14,"Own 22","Between 15's"
"455","35","Billingham","Sheffield Tigers","Second Half",01:05:13,"Tackle","Successful","Neutral",0.23,30.24,"Own 22","Between 15's"
"456","12","Billingham","Sheffield Tigers","Second Half",01:05:13,"Tackle","Assist","Neutral",0.07,29.91,"Own 22","Between 15's"
"457","7","Billingham","Sheffield Tigers","Second Half",01:05:17,"Tackle","Successful","Neutral",0.07,28,"Own 22","Between 15's"
"458","7","Billingham","Sheffield Tigers","Second Half",01:06:52,"Tackle","Successful","Neutral",72.76,46.29,"Halfway to Opposition 22","Between 15's"
"459","29","Billingham","Sheffield Tigers","Second Half",01:06:53,"Tackle","Assist","Neutral",73.22,48.98,"Halfway to Opposition 22","Between 15's"
"460","7","Billingham","Sheffield Tigers","Second Half",01:06:57,"Tackle","Assist","Neutral",72.76,53.02,"Halfway to Opposition 22","Between 15's"
"461","18","Billingham","Sheffield Tigers","Second Half",01:06:59,"Tackle","Successful","Neutral",64.81,52.01,"Halfway to Opposition 22","Between 15's"
"462","3","Billingham","Sheffield Tigers","Second Half",01:07:04,"Tackle","Successful","Neutral",66.8,36.3,"Halfway to Opposition 22","Between 15's"
"463","35","Billingham","Sheffield Tigers","Second Half",01:07:04,"Tackle","Assist","Neutral",66.18,35.85,"Halfway to Opposition 22","Between 15's"
"464","5","Billingham","Sheffield Tigers","Second Half",01:07:09,"Tackle","Successful","Neutral",67.1,24.63,"Halfway to Opposition 22","Between 15's"
"465","31","Billingham","Sheffield Tigers","Second Half",01:07:19,"Tackle","Successful","Neutral",67.41,32.82,"Halfway to Opposition 22","Between 15's"
"466","15","Billingham","Sheffield Tigers","Second Half",01:07:28,"Tackle","Successful","Neutral",59.45,54.59,"Halfway to Opposition 22","Between 15's"
"467","7","Billingham","Sheffield Tigers","Second Half",01:07:30,"Tackle","Successful","Neutral",52.56,55.26,"Halfway to Opposition 22","Upper 15"
"468","18","Billingham","Sheffield Tigers","Second Half",01:07:35,"Tackle","Successful","Neutral",48.89,63.45,"Own 22 to Halfway","Upper 15"
"469","15","Billingham","Sheffield Tigers","Second Half",01:14:36,"Tackle","Successful","Neutral",94.95,53.24,"Oppostion 22","Between 15's"
"470","35","Billingham","Sheffield Tigers","Second Half",01:15:41,"Tackle","Missed","Passive",68.79,37.99,"Halfway to Opposition 22","Between 15's"
"471","12","Billingham","Sheffield Tigers","Second Half",01:15:41,"Tackle","Missed","Passive",67.56,37.42,"Halfway to Opposition 22","Between 15's"
"472","13","Billingham","Sheffield Tigers","Second Half",01:15:43,"Tackle","Successful","Neutral",70.32,31.48,"Halfway to Opposition 22","Between 15's"
"473","7","Billingham","Sheffield Tigers","Second Half",01:15:46,"Tackle","Assist","Neutral",65.88,31.48,"Halfway to Opposition 22","Between 15's"
"474","24","Billingham","Sheffield Tigers","Second Half",01:15:53,"Tackle","Missed","Passive",63.74,5.45,"Halfway to Opposition 22","Lower 15"
"475","11","Billingham","Sheffield Tigers","Second Half",01:16:01,"Tackle","Missed","Passive",12.47,32.6,"Own 22","Between 15's"
"476","35","Billingham","Sheffield Tigers","Second Half",01:17:35,"Tackle","Missed","Passive",71.54,50.55,"Halfway to Opposition 22","Between 15's"
"477","7","Billingham","Sheffield Tigers","Second Half",01:17:36,"Tackle","Successful","Neutral",68.63,52.91,"Halfway to Opposition 22","Between 15's"
"478","15","Billingham","Sheffield Tigers","Second Half",01:17:38,"Tackle","Assist","Neutral",64.5,52.12,"Halfway to Opposition 22","Between 15's"
"479","15","Billingham","Sheffield Tigers","Second Half",01:21:10,"Tackle","Missed","Passive",52.56,22.17,"Halfway to Opposition 22","Between 15's"
"480","18","Billingham","Sheffield Tigers","Second Half",01:21:11,"Tackle","Missed","Passive",52.41,21.38,"Halfway to Opposition 22","Between 15's"
"481","12","Billingham","Sheffield Tigers","Second Half",01:21:12,"Tackle","Successful","Dominant",47.36,23.96,"Own 22 to Halfway","Between 15's"
"482","15","Billingham","Sheffield Tigers","Second Half",01:21:16,"Tackle","Assist","Neutral",49.96,22.5,"Own 22 to Halfway","Between 15's"
"483","12","Billingham","Sheffield Tigers","Second Half",01:21:22,"Tackle","Missed","Passive",48.74,16.78,"Own 22 to Halfway","Between 15's"
"484","18","Billingham","Sheffield Tigers","Second Half",01:21:22,"Tackle","Missed","Passive",45.83,19.25,"Own 22 to Halfway","Between 15's"
"485","7","Billingham","Sheffield Tigers","Second Half",01:21:23,"Tackle","Successful","Neutral",42.92,21.83,"Own 22 to Halfway","Between 15's"
"486","31","Billingham","Sheffield Tigers","Second Half",01:21:24,"Tackle","Assist","Neutral",40.78,22.73,"Own 22 to Halfway","Between 15's"
"487","4","Billingham","Sheffield Tigers","Second Half",01:29:28,"Tackle","Successful","Neutral",76.9,6.79,"Halfway to Opposition 22","Lower 15"
"488","10","Billingham","Sheffield Tigers","Second Half",01:29:35,"Tackle","Successful","Neutral",78.89,21.6,"Oppostion 22","Between 15's"
"489","29","Billingham","Sheffield Tigers","Second Half",01:29:35,"Tackle","Assist","Neutral",78.73,20.59,"Oppostion 22","Between 15's"
"490","12","Billingham","Sheffield Tigers","Second Half",01:29:46,"Tackle","Missed","Passive",81.64,41.24,"Oppostion 22","Between 15's"
"491","15","Billingham","Sheffield Tigers","Second Half",01:29:47,"Tackle","Successful","Neutral",81.79,42.81,"Oppostion 22","Between 15's"
"492","7","Billingham","Sheffield Tigers","Second Half",01:29:54,"Tackle","Successful","Neutral",81.49,36.86,"Oppostion 22","Between 15's"
"493","29","Billingham","Sheffield Tigers","Second Half",01:29:54,"Tackle","Assist","Neutral",81.03,37.87,"Oppostion 22","Between 15's"
"494","35","Billingham","Sheffield Tigers","Second Half",01:30:00,"Tackle","Successful","Neutral",78.27,11.06,"Oppostion 22","Lower 15"
"495","4","Billingham","Sheffield Tigers","Second Half",01:30:00,"Tackle","Assist","Neutral",77.97,11.39,"Halfway to Opposition 22","Lower 15"
"496","2","Billingham","Sheffield Tigers","Second Half",01:30:10,"Tackle","Missed","Passive",85.47,36.86,"Oppostion 22","Between 15's"
"497","7","Billingham","Sheffield Tigers","Second Half",01:30:10,"Tackle","Successful","Neutral",84.7,36.86,"Oppostion 22","Between 15's"
"498","29","Billingham","Sheffield Tigers","Second Half",01:30:11,"Tackle","Assist","Neutral",83.63,37.31,"Oppostion 22","Between 15's"
"499","7","Billingham","Sheffield Tigers","Second Half",01:30:18,"Tackle","Successful","Neutral",80.26,38.55,"Oppostion 22","Between 15's"
"500","2","Billingham","Sheffield Tigers","Second Half",01:30:18,"Tackle","Assist","Neutral",80.57,38.99,"Oppostion 22","Between 15's"
"501","13","Billingham","Sheffield Tigers","Second Half",01:30:27,"Tackle","Missed","Passive",68.94,69.51,"Halfway to Opposition 22","Upper 15"
"502","15","Billingham","Sheffield Tigers","Second Half",01:30:28,"Tackle","Successful","Neutral",68.94,65.02,"Halfway to Opposition 22","Upper 15"
"503","10","Billingham","Sheffield Tigers","Second Half",01:30:29,"Tackle","Assist","Neutral",68.63,68.28,"Halfway to Opposition 22","Upper 15"
"504","3","Billingham","Sheffield Tigers","Second Half",01:30:35,"Tackle","Successful","Neutral",72.15,54.48,"Halfway to Opposition 22","Between 15's"
"505","14","Billingham","Sheffield","Second Half",00:47:12,"Tackle","Missed","Passive",92.2,64.18,"Oppostion 22","Upper 15"
"506","24","Billingham","Sheffield","Second Half",00:47:20,"Tackle","Successful","Neutral",40.47,68.56,"Own 22 to Halfway","Upper 15"
"507","14","Billingham","Sheffield","Second Half",00:47:25,"Tackle","Successful","Neutral",35.42,57.79,"Own 22 to Halfway","Upper 15"
"508","10","Billingham","Sheffield","Second Half",00:47:37,"Tackle","Missed","Passive",64.04,33.44,"Halfway to Opposition 22","Between 15's"
"509","7","Billingham","Sheffield","Second Half",00:47:38,"Tackle","Successful","Neutral",62.66,29.85,"Halfway to Opposition 22","Between 15's"
"510","30","Billingham","Sheffield","Second Half",00:47:40,"Tackle","Assist","Neutral",61.44,27.72,"Halfway to Opposition 22","Between 15's"
"511","7","Billingham","Sheffield","Second Half",00:47:49,"Tackle","Successful","Neutral",57.61,39.05,"Halfway to Opposition 22","Between 15's"
"512","14","Billingham","Sheffield","Second Half",00:47:56,"Tackle","Successful","Neutral",58.53,61.16,"Halfway to Opposition 22","Upper 15"
"513","17","Billingham","Sheffield","Second Half",00:47:59,"Tackle","Successful","Neutral",55.47,64.97,"Halfway to Opposition 22","Upper 15"
"514","7","Billingham","Sheffield","Second Half",00:48:09,"Tackle","Successful","Neutral",62.05,37.03,"Halfway to Opposition 22","Between 15's"
"515","5","Billingham","Sheffield","Second Half",00:48:09,"Tackle","Assist","Neutral",62.51,36.25,"Halfway to Opposition 22","Between 15's"
"516","9","Billingham","Sheffield","Second Half",00:48:20,"Tackle","Successful","Neutral",45.37,37.15,"Own 22 to Halfway","Between 15's"
"517","30","Billingham","Sheffield","Second Half",00:48:20,"Tackle","Assist","Neutral",44.3,37.93,"Own 22 to Halfway","Between 15's"
"518","7","Billingham","Sheffield","Second Half",00:48:34,"Tackle","Successful","Neutral",44.76,54.87,"Own 22 to Halfway","Between 15's"
"519","5","Billingham","Sheffield","Second Half",00:48:40,"Tackle","Successful","Neutral",42.62,42.53,"Own 22 to Halfway","Between 15's"
"520","1","Billingham","Sheffield","Second Half",00:48:40,"Tackle","Assist","Neutral",42.77,42.53,"Own 22 to Halfway","Between 15's"
"521","24","Billingham","Sheffield","Second Half",00:48:45,"Tackle","Missed","Passive",43.99,33.11,"Own 22 to Halfway","Between 15's"
"522","30","Billingham","Sheffield","Second Half",00:48:46,"Tackle","Successful","Neutral",43.23,32.66,"Own 22 to Halfway","Between 15's"
"523","4","Billingham","Sheffield","Second Half",00:48:47,"Tackle","Assist","Neutral",42,32.77,"Own 22 to Halfway","Between 15's"
"524","37","Billingham","Sheffield","Second Half",00:48:55,"Tackle","Successful","Neutral",41.7,19.53,"Own 22 to Halfway","Between 15's"
"525","17","Billingham","Sheffield","Second Half",00:53:38,"Tackle","Successful","Neutral",62.97,52.07,"Halfway to Opposition 22","Between 15's"
"526","30","Billingham","Sheffield","Second Half",00:53:47,"Tackle","Successful","Neutral",63.28,47.58,"Halfway to Opposition 22","Between 15's"
"527","5","Billingham","Sheffield","Second Half",00:53:47,"Tackle","Assist","Neutral",62.97,47.47,"Halfway to Opposition 22","Between 15's"
"528","12","Billingham","Sheffield","Second Half",00:57:07,"Tackle","Missed","Passive",33.13,37.26,"Own 22 to Halfway","Between 15's"
"529","7","Billingham","Sheffield","Second Half",00:57:08,"Tackle","Successful","Neutral",31.9,37.48,"Own 22 to Halfway","Between 15's"
"530","14","Billingham","Sheffield","Second Half",00:57:17,"Tackle","Missed","Passive",28.84,64.52,"Own 22 to Halfway","Upper 15"
"531","13","Billingham","Sheffield","Second Half",00:57:17,"Tackle","Missed","Passive",25.94,64.07,"Own 22 to Halfway","Upper 15"
"532","37","Billingham","Sheffield","Second Half",00:57:19,"Tackle","Successful","Neutral",21.96,64.18,"Own 22","Upper 15"
"533","13","Billingham","Sheffield","Second Half",00:57:19,"Tackle","Assist","Neutral",21.96,64.3,"Own 22","Upper 15"
"534","7","Billingham","Sheffield","Second Half",00:57:22,"Tackle","Missed","Passive",18.44,60.93,"Own 22","Upper 15"
"535","13","Billingham","Sheffield","Second Half",00:57:23,"Tackle","Successful","Neutral",15.22,62.17,"Own 22","Upper 15"
"536","12","Billingham","Sheffield","Second Half",00:57:24,"Tackle","Assist","Neutral",14.77,63.96,"Own 22","Upper 15"
"537","15","Billingham","Sheffield","Second Half",00:57:33,"Tackle","Missed","Passive",7.73,29.18,"Own 22","Between 15's"
"538","29","Billingham","Sheffield","Second Half",00:57:38,"Tackle","Successful","Neutral",5.12,15.16,"Own 22","Between 15's"
"539","5","Billingham","Sheffield","Second Half",00:57:34,"Tackle","Successful","Neutral",4.66,29.96,"Own 22","Between 15's"
"540","30","Billingham","Sheffield","Second Half",00:57:35,"Tackle","Assist","Neutral",4.66,29.07,"Own 22","Between 15's"
"541","29","Billingham","Sheffield","Second Half",00:57:42,"Tackle","Successful","Neutral",3.29,8.54,"Own 22","Lower 15"
"542","36","Billingham","Sheffield","Second Half",01:00:57,"Tackle","Successful","Neutral",70.47,53.08,"Halfway to Opposition 22","Between 15's"
"543","23","Billingham","Sheffield","Second Half",01:01:05,"Tackle","Offload Allowed","Neutral",65.57,21.33,"Halfway to Opposition 22","Between 15's"
"544","12","Billingham","Sheffield","Second Half",01:01:05,"Tackle","Assist","Neutral",64.65,19.87,"Halfway to Opposition 22","Between 15's"
"545","10","Billingham","Sheffield","Second Half",01:01:07,"Tackle","Offload Allowed","Neutral",61.75,15.49,"Halfway to Opposition 22","Between 15's"
"546","30","Billingham","Sheffield","Second Half",01:01:12,"Tackle","Successful","Neutral",37.41,3.49,"Own 22 to Halfway","Lower 15"
"547","4","Billingham","Sheffield","Second Half",01:01:12,"Tackle","Assist","Neutral",37.11,4.38,"Own 22 to Halfway","Lower 15"
"548","14","Billingham","Sheffield","Second Half",01:01:22,"Tackle","Successful","Neutral",30.99,64.75,"Own 22 to Halfway","Upper 15"
"549","14","Billingham","Sheffield","Second Half",01:01:27,"Tackle","Successful","Neutral",30.83,64.52,"Own 22 to Halfway","Upper 15"
"550","12","Billingham","Sheffield","Second Half",01:01:31,"Tackle","Successful","Neutral",28.08,59.58,"Own 22 to Halfway","Upper 15"
"551","36","Billingham","Sheffield","Second Half",01:01:39,"Tackle","Missed","Passive",22.72,46.68,"Own 22 to Halfway","Between 15's"
"552","29","Billingham","Sheffield","Second Half",01:01:41,"Tackle","Successful","Neutral",21.19,47.69,"Own 22","Between 15's"
"553","9","Billingham","Sheffield","Second Half",01:01:43,"Tackle","Assist","Neutral",19.51,47.69,"Own 22","Between 15's"
"554","12","Billingham","Sheffield","Second Half",01:01:51,"Tackle","Successful","Neutral",18.74,56.89,"Own 22","Upper 15"
"555","18","Billingham","Sheffield","Second Half",01:01:54,"Tackle","Assist","Neutral",14.77,55.77,"Own 22","Upper 15"
"556","29","Billingham","Sheffield","Second Half",01:05:22,"Tackle","Successful","Neutral",64.04,62.17,"Halfway to Opposition 22","Upper 15"
"557","18","Billingham","Sheffield","Second Half",01:05:22,"Tackle","Assist","Neutral",62.97,63.06,"Halfway to Opposition 22","Upper 15"
"558","3","Billingham","Sheffield","Second Half",01:05:29,"Tackle","Successful","Neutral",64.65,52.18,"Halfway to Opposition 22","Between 15's"
"559","7","Billingham","Sheffield","Second Half",01:05:36,"Tackle","Successful","Neutral",64.96,33.56,"Halfway to Opposition 22","Between 15's"
"560","14","Billingham","Sheffield","Second Half",01:05:47,"Tackle","Successful","Neutral",45.7,69.68,"Own 22 to Halfway","Upper 15"
"561","3","Billingham","Sheffield","Second Half",01:09:42,"Tackle","Successful","Neutral",93.73,10.67,"Oppostion 22","Lower 15"
"562","18","Billingham","Sheffield","Second Half",01:10:24,"Tackle","Successful","Neutral",75.06,5.06,"Halfway to Opposition 22","Lower 15"
"563","4","Billingham","Sheffield","Second Half",01:10:25,"Tackle","Assist","Neutral",73.68,5.28,"Halfway to Opposition 22","Lower 15"
"564","10","Billingham","Sheffield","Second Half",01:10:30,"Tackle","Successful","Neutral",71.54,15.16,"Halfway to Opposition 22","Between 15's"
"565","14","Billingham","Sheffield","Second Half",01:10:41,"Tackle","Successful","Neutral",51.65,64.41,"Halfway to Opposition 22","Upper 15"
"566","12","Billingham","Sheffield","Second Half",01:10:41,"Tackle","Assist","Neutral",51.65,64.63,"Halfway to Opposition 22","Upper 15"
"567","29","Billingham","Sheffield","Second Half",01:13:05,"Tackle","Successful","Neutral",89.9,64.63,"Oppostion 22","Upper 15"
"568","7","Billingham","Sheffield","Second Half",01:13:11,"Tackle","Successful","Neutral",88.22,57,"Oppostion 22","Upper 15"
"569","2","Billingham","Sheffield","Second Half",01:13:48,"Tackle","Offload Allowed","Neutral",45.52,33.89,"Own 22 to Halfway","Between 15's"
"570","24","Billingham","Sheffield","Second Half",01:13:51,"Tackle","Successful","Neutral",42,4.16,"Own 22 to Halfway","Lower 15"
"571","18","Billingham","Sheffield","Second Half",01:14:02,"Tackle","Missed","Passive",36.19,46.91,"Own 22 to Halfway","Between 15's"
"572","3","Billingham","Sheffield","Second Half",01:14:03,"Tackle","Offload Allowed","Passive",36.19,45,"Own 22 to Halfway","Between 15's"
"573","7","Billingham","Sheffield","Second Half",01:14:04,"Tackle","Successful","Neutral",32.52,44.55,"Own 22 to Halfway","Between 15's"
"574","36","Billingham","Sheffield","Second Half",01:14:10,"Tackle","Successful","Neutral",28.08,34.9,"Own 22 to Halfway","Between 15's"
"575","10","Billingham","Sheffield","Second Half",01:14:12,"Tackle","Assist","Neutral",26.09,33.44,"Own 22 to Halfway","Between 15's"
"576","29","Billingham","Sheffield","Second Half",01:14:29,"Tackle","Successful","Neutral",32.06,27.05,"Own 22 to Halfway","Between 15's"
"577","10","Billingham","Sheffield","Second Half",01:14:29,"Tackle","Assist","Neutral",32.52,25.36,"Own 22 to Halfway","Between 15's"
"578","3","Billingham","Sheffield","Second Half",01:14:34,"Tackle","Successful","Neutral",29.15,23.35,"Own 22 to Halfway","Between 15's"
"579","24","Billingham","Sheffield","Second Half",01:14:44,"Tackle","Successful","Neutral",26.7,3.94,"Own 22 to Halfway","Lower 15"
"580","18","Billingham","Sheffield","Second Half",01:14:52,"Tackle","Missed","Passive",26.73,32.66,"Own 22 to Halfway","Between 15's"
"581","2","Billingham","Sheffield","Second Half",01:14:53,"Tackle","Successful","Neutral",24.1,31.2,"Own 22 to Halfway","Between 15's"
"582","5","Billingham","Sheffield","Second Half",01:15:00,"Tackle","Missed","Neutral",21.35,53.3,"Own 22","Between 15's"
"583","15","Billingham","Sheffield","Second Half",01:15:03,"Tackle","Successful","Neutral",19.82,55.99,"Own 22","Upper 15"
"584","5","Billingham","Sheffield","Second Half",01:15:09,"Tackle","Offload Allowed","Neutral",13.54,69.23,"Own 22","Upper 15"
"585","7","Billingham","Sheffield","Second Half",01:15:10,"Tackle","Offload Allowed","Neutral",13.08,69.46,"Own 22","Upper 15"
"586","14","Billingham","Sheffield","Second Half",01:20:02,"Tackle","Successful","Neutral",52.41,64.07,"Halfway to Opposition 22","Upper 15"
"587","14","Billingham","Sheffield","Second Half",01:21:22,"Tackle","Missed","Passive",25.63,69.12,"Own 22 to Halfway","Upper 15"
"588","36","Billingham","Sheffield","Second Half",01:21:24,"Tackle","Offload Allowed","Neutral",19.51,66.2,"Own 22","Upper 15"
"589","10","Billingham","Sheffield","Second Half",01:21:26,"Tackle","Missed","Passive",9.71,64.75,"Own 22","Upper 15"
"590","2","Billingham","Sheffield","Second Half",01:23:11,"Tackle","Successful","Neutral",75.67,53.41,"Halfway to Opposition 22","Between 15's"
"591","5","Billingham","Sheffield","Second Half",01:23:18,"Tackle","Successful","Neutral",78.73,25.81,"Oppostion 22","Between 15's"
"592","10","Billingham","Sheffield","Second Half",01:23:24,"Tackle","Successful","Neutral",75.37,8.65,"Halfway to Opposition 22","Lower 15"
"593","37","Billingham","Sheffield","Second Half",01:23:25,"Tackle","Assist","Neutral",74.45,8.54,"Halfway to Opposition 22","Lower 15"
"594","5","Billingham","Sheffield","Second Half",01:23:35,"Tackle","Missed","Passive",73.38,28.84,"Halfway to Opposition 22","Between 15's"
"595","36","Billingham","Sheffield","Second Half",01:23:36,"Tackle","Missed","Passive",74.29,26.82,"Halfway to Opposition 22","Between 15's"
"596","4","Billingham","Sheffield","Second Half",01:23:36,"Tackle","Successful","Neutral",71.54,23.23,"Halfway to Opposition 22","Between 15's"
"597","36","Billingham","Sheffield","Second Half",01:23:40,"Tackle","Assist","Neutral",71.85,20.76,"Halfway to Opposition 22","Between 15's"
"598","37","Billingham","Sheffield","Second Half",01:23:40,"Tackle","Assist","Neutral",72.31,21.21,"Halfway to Opposition 22","Between 15's"
"599","Unknown","Billingham","Durham University","Second Half",00:54:05,"Tackle","Successful","Neutral",63.32,6.71,"Halfway to Opposition 22","Lower 15"
"600","6","Billingham","Durham University","Second Half",00:54:13,"Tackle","Successful","Neutral",64.12,17.17,"Halfway to Opposition 22","Between 15's"
"601","13","Billingham","Durham University","Second Half",00:54:25,"Tackle","Successful","Neutral",58.35,61.35,"Halfway to Opposition 22","Upper 15"
"602","13","Billingham","Durham University","Second Half",00:54:27,"Tackle","Successful","Passive",57.22,64.95,"Halfway to Opposition 22","Upper 15"
"603","16","Billingham","Durham University","Second Half",00:54:35,"Tackle","Successful","Neutral",51.71,54.27,"Halfway to Opposition 22","Between 15's"
"604","4","Billingham","Durham University","Second Half",00:54:35,"Tackle","Assist","Neutral",52.84,53.71,"Halfway to Opposition 22","Between 15's"
"605","7","Billingham","Durham University","Second Half",00:54:42,"Tackle","Successful","Neutral",56.47,35.04,"Halfway to Opposition 22","Between 15's"
"606","18","Billingham","Durham University","Second Half",00:54:42,"Tackle","Successful","Neutral",56.35,34.82,"Halfway to Opposition 22","Between 15's"
"607","23","Billingham","Durham University","Second Half",00:55:20,"Tackle","Successful","Neutral",69.26,9.3,"Halfway to Opposition 22","Lower 15"
"608","24","Billingham","Durham University","Second Half",00:58:08,"Tackle","Successful","Neutral",39.92,65.4,"Own 22 to Halfway","Upper 15"
"609","13","Billingham","Durham University","Second Half",00:58:08,"Tackle","Assist","Neutral",40.05,64.84,"Own 22 to Halfway","Upper 15"
"610","13","Billingham","Durham University","Second Half",00:58:13,"Tackle","Successful","Neutral",39.05,60.23,"Own 22 to Halfway","Upper 15"
"611","9","Billingham","Durham University","Second Half",00:58:19,"Tackle","Successful","Neutral",32.65,64.16,"Own 22 to Halfway","Upper 15"
"612","5","Billingham","Durham University","Second Half",00:58:26,"Tackle","Successful","Neutral",23.88,59.66,"Own 22 to Halfway","Upper 15"
"613","7","Billingham","Durham University","Second Half",00:58:33,"Tackle","Successful","Neutral",24.88,44.82,"Own 22 to Halfway","Between 15's"
"614","16","Billingham","Durham University","Second Half",01:06:10,"Tackle","Missed","Passive",76.66,18.97,"Halfway to Opposition 22","Between 15's"
"615","17","Billingham","Durham University","Second Half",01:06:11,"Tackle","Successful","Dominant",75.9,18.29,"Halfway to Opposition 22","Between 15's"
"616","5","Billingham","Durham University","Second Half",01:06:16,"Tackle","Missed","Passive",75.15,12,"Halfway to Opposition 22","Lower 15"
"617","18","Billingham","Durham University","Second Half",01:06:16,"Tackle","Successful","Neutral",73.52,9.52,"Halfway to Opposition 22","Lower 15"
